LJ050-0237|the FBI, on 16 separate occasions, supplied a total of 139 agents to assist in protection work during a Presidential visit,|the FBI, on sixteen separate occasions, supplied a total of one hundred thirty-nine agents to assist in protection work during a Presidential visit,
LJ006-0098|There was some provision of clothing, but it was quite insufficient, and nothing at all was given if prisoners had enough of their own to cover their nakedness.|There was some provision of clothing, but it was quite insufficient, and nothing at all was given if prisoners had enough of their own to cover their nakedness.
LJ008-0178|the bodies for identification, the wounded to hospitals, a cart-load of shoes, hats, petticoats, and fragments of wearing apparel were picked up.|the bodies for identification, the wounded to hospitals, a cart-load of shoes, hats, petticoats, and fragments of wearing apparel were picked up.
LJ009-0298|which sets forth that the petitioner had been at great expense by sending clerks and agents to Liverpool and Shrewsbury to hire an executioner.|which sets forth that the petitioner had been at great expense by sending clerks and agents to Liverpool and Shrewsbury to hire an executioner.
LJ011-0096|He married a lady also belonging to the Society of Friends, who brought him a large fortune, which, and his own money, he put into a city firm,|He married a lady also belonging to the Society of Friends, who brought him a large fortune, which, and his own money, he put into a city firm,
LJ014-0333|Again, some of the duplicate and fictitious warrants were held by a firm which suspended payment, and there was no knowing into whose hands they might fall.|Again, some of the duplicate and fictitious warrants were held by a firm which suspended payment, and there was no knowing into whose hands they might fall.
LJ016-0410|nodded pleasantly to the governor, who stood just opposite, and then walked briskly towards the execution shed, smiling as he went along.|nodded pleasantly to the governor, who stood just opposite, and then walked briskly towards the execution shed, smiling as he went along.
LJ017-0128|At the last moment Palmer tossed a bit of paper over to his counsel, on which he had written, quote, I think there will be a verdict of Not Guilty, end quote.|At the last moment Palmer tossed a bit of paper over to his counsel, on which he had written, quote, I think there will be a verdict of Not Guilty, end quote.
LJ018-0102|Besides his employers, a jeweler named Humphreys was in the "swim," at whose shop in Red Lion Square was discovered a quantity of base gold|Besides his employers, a jeweler named Humphreys was in the "swim," at whose shop in Red Lion Square was discovered a quantity of base gold
LJ019-0169|and one or two men were allowed to mend clothes and make shoes. The rules made by the Secretary of State were hung up in conspicuous parts of the prison;|and one or two men were allowed to mend clothes and make shoes. The rules made by the Secretary of State were hung up in conspicuous parts of the prison;
LJ019-0256|Still greater were the differences with regard to employment. The various authorities held widely different opinions as to what constituted hard labor.|Still greater were the differences with regard to employment. The various authorities held widely different opinions as to what constituted hard labor.
LJ019-0383|The whole question assumed sufficient importance to become a part of the Government program when Lord Beaconsfield took office in 1874.|The whole question assumed sufficient importance to become a part of the Government program when Lord Beaconsfield took office in eighteen seventy-four.
LJ026-0160|In comparing a higher animal and a green plant confusion must be avoided regarding the part played by oxygen and carbon dioxide in true respiration|In comparing a higher animal and a green plant confusion must be avoided regarding the part played by oxygen and carbon dioxide in true respiration
LJ028-0079|The museum authorities believed that the cameo was one of the many spurious objects which the Eastern forgers were constantly sending to Europe,|The museum authorities believed that the cameo was one of the many spurious objects which the Eastern forgers were constantly sending to Europe,
LJ034-0094|whom he viewed in a police lineup on the night of the assassination, was the man he saw fire the shots from the sixth-floor window of the Depository Building.|whom he viewed in a police lineup on the night of the assassination, was the man he saw fire the shots from the sixth-floor window of the Depository Building.
LJ036-0140|He gave me a dollar bill and didn't say anything, just got out and closed the door and walked around the front of the cab over to the other side of the street|He gave me a dollar bill and didn't say anything, just got out and closed the door and walked around the front of the cab over to the other side of the street
LJ037-0067|the transcript establishes that she was referring to the uncombed state of his hair, a description fully supported by a photograph of Oswald|the transcript establishes that she was referring to the uncombed state of his hair, a description fully supported by a photograph of Oswald
LJ038-0081|Captain Fritz of the homicide and robbery bureau did most of the questioning, but he kept no notes and there were no stenographic or tape recordings.|Captain Fritz of the homicide and robbery bureau did most of the questioning, but he kept no notes and there were no stenographic or tape recordings.
LJ042-0136|His attempt to renounce his citizenship had been an open expression of hostility against the United States and a profound rejection of his early life.|His attempt to renounce his citizenship had been an open expression of hostility against the United States and a profound rejection of his early life.
LJ043-0008|De Mohrenschildt was a peripheral member of the so-called Russian community, with which Oswald made contact through Mr. Peter Gregory,|De Mohrenschildt was a peripheral member of the so-called Russian community, with which Oswald made contact through Mr. Peter Gregory,
LJ044-0041|and that he continued to receive inquiries through his post office box which he endeavored, quote, to keep answering to the best of my ability, end quote.|and that he continued to receive inquiries through his post office box which he endeavored, quote, to keep answering to the best of my ability, end quote.
LJ044-0155|that things are improving due to the fact that my husband expresses a sincere wish to return together with me to the USSR. Unknown to his wife, however,|that things are improving due to the fact that my husband expresses a sincere wish to return together with me to the USSR. Unknown to his wife, however,
LJ046-0072|have been confronted in recent years with increasingly difficult problems, created by the greater exposure of the President during his travels|have been confronted in recent years with increasingly difficult problems, created by the greater exposure of the President during his travels
LJ047-0125|In other words, he committed no violation of the law by telling us something that wasn't true, and unless this required further investigation at that time,|In other words, he committed no violation of the law by telling us something that wasn't true, and unless this required further investigation at that time,
LJ049-0108|In addition, the restriction would probably eliminate a need for the requirement which has been urged as necessary for the exercise of Federal power,|In addition, the restriction would probably eliminate a need for the requirement which has been urged as necessary for the exercise of Federal power,
LJ049-0123|over the assassination of President Kennedy led to embarrassment and confusion in the subsequent investigation by Federal and local authorities.|over the assassination of President Kennedy led to embarrassment and confusion in the subsequent investigation by Federal and local authorities.
LJ049-0163|the FBI, which was established within the Department of Justice in 1908, has had in recent years an increasingly important role to play.|the FBI, which was established within the Department of Justice in nineteen oh eight, has had in recent years an increasingly important role to play.
LJ001-0066|In fact Gunther Zeiner's first type (afterwards used by Schussler) is remarkably like the type of the before-mentioned Subiaco books.|In fact Gunther Zeiner's first type (afterwards used by Schussler) is remarkably like the type of the before-mentioned Subiaco books.
LJ004-0036|it was hoped that their rulers would hire accommodation in the county prisons, and that the inferior establishments would in course of time disappear.|it was hoped that their rulers would hire accommodation in the county prisons, and that the inferior establishments would in course of time disappear.
LJ005-0006|who handed a shilling to the escort warder to provide her with a hackney coach; but this functionary pocketed the cash, and obliged the woman to walk|who handed a shilling to the escort warder to provide her with a hackney coach; but this functionary pocketed the cash, and obliged the woman to walk
LJ006-0017|with those who made the selection of the first inspectors, and the two gentlemen appointed were probably the most fitted in England to be so employed.|with those who made the selection of the first inspectors, and the two gentlemen appointed were probably the most fitted in England to be so employed.
LJ006-0063|minor offenders charged with small thefts or non-payment of small sums were cheek by jowl with convicts sentenced to long terms of transportation.|minor offenders charged with small thefts or non-payment of small sums were cheek by jowl with convicts sentenced to long terms of transportation.
LJ009-0180|the idea being to intensify the dread of capital punishment. That such dread was not universal or deep-seated may be gathered from the fact|the idea being to intensify the dread of capital punishment. That such dread was not universal or deep-seated may be gathered from the fact
LJ026-0060|through which it slowly passes, being subjected meanwhile to the action of certain chemical substances or reagents, known as digestive ferments.|through which it slowly passes, being subjected meanwhile to the action of certain chemical substances or reagents, known as digestive ferments.
LJ027-0139|and developmental changes which may be observed during the life history of now existing individuals belonging to the same group of animals.|and developmental changes which may be observed during the life history of now existing individuals belonging to the same group of animals.
LJ028-0122|To the west of Babylon, at a greater distance from the outer wall, I constructed an enclosing wall four thousand cubits in length about the city.|To the west of Babylon, at a greater distance from the outer wall, I constructed an enclosing wall four thousand cubits in length about the city.
LJ035-0016|He saw pigeons flutter upward. He was not certain, quote, but I am pretty sure they came from the building right on the northwest corner, end quote.|He saw pigeons flutter upward. He was not certain, quote, but I am pretty sure they came from the building right on the northwest corner, end quote.
LJ037-0244|Westbrook identified Commission Exhibit No. 162 as the light-colored jacket which he discovered underneath the automobile.|Westbrook identified Commission Exhibit Number one sixty-two as the light-colored jacket which he discovered underneath the automobile.
LJ040-0112|That was not the case, however, after he and his mother moved to New York in August of 1952, shortly before Lee's 13th birthday.|That was not the case, however, after he and his mother moved to New York in August of nineteen fifty-two, shortly before Lee's thirteenth birthday.
LJ040-0152|turning around the topics of omnipotence and power, through which he tries to compensate for his present shortcomings and frustrations, end quote.|turning around the topics of omnipotence and power, through which he tries to compensate for his present shortcomings and frustrations, end quote.
LJ041-0051|Oswald was motivated to join the Marines in large part by a desire, quote, to get from out and under the yoke of oppression from my mother, end quote.|Oswald was motivated to join the Marines in large part by a desire, quote, to get from out and under the yoke of oppression from my mother, end quote.
LJ047-0204|Bouck pointed to a number of characteristics besides Oswald's defection the cumulative effect of which would have been to alert the Secret Service|Bouck pointed to a number of characteristics besides Oswald's defection the cumulative effect of which would have been to alert the Secret Service
LJ049-0173|As the testimony of J. Edgar Hoover and other Bureau officials revealed, the FBI did not believe that its directive required the Bureau|As the testimony of J. Edgar Hoover and other Bureau officials revealed, the FBI did not believe that its directive required the Bureau
LJ050-0044|has been augmented, and a Secret Service inspector has been put in charge of this operation. With the assistance of the President's Office of Science and Technology,|has been augmented, and a Secret Service inspector has been put in charge of this operation. With the assistance of the President's Office of Science and Technology,
LJ050-0082|the interest of the Secret Service goes beyond information on individuals or groups threatening to cause harm or embarrassment to the President.|the interest of the Secret Service goes beyond information on individuals or groups threatening to cause harm or embarrassment to the President.
LJ005-0051|At the time of its greatest prosperity, its annual income from donations and subscriptions was about one thousand six hundred pounds.|At the time of its greatest prosperity, its annual income from donations and subscriptions was about one thousand six hundred pounds.
LJ006-0231|These fights sometimes took place in the daytime, when a ring was regularly formed, and two or three stood by the door to watch for the officer's approach.|These fights sometimes took place in the daytime, when a ring was regularly formed, and two or three stood by the door to watch for the officer's approach.
LJ008-0130|Before the colonel had been pinioned he had pulled out two white handkerchiefs, one of which he bound over his temples so as nearly to conceal his eyes,|Before the colonel had been pinioned he had pulled out two white handkerchiefs, one of which he bound over his temples so as nearly to conceal his eyes,
LJ009-0016|He seems to have improved the occasion when preaching the condemned sermon before Fauntleroy, by pointing a moral from that unhappy man's own case.|He seems to have improved the occasion when preaching the condemned sermon before Fauntleroy, by pointing a moral from that unhappy man's own case.
LJ009-0145|and he seemed to suffer great inward agitation when the ordinary particularly alluded to the crime for the perpetration of which he stood condemned.|and he seemed to suffer great inward agitation when the ordinary particularly alluded to the crime for the perpetration of which he stood condemned.
LJ013-0221|that he could not resist the opportunity for robbery offered him by his situation at Lord William Russell's; that when vexed with his master|that he could not resist the opportunity for robbery offered him by his situation at Lord William Russell's; that when vexed with his master
LJ015-0064|been afforded peculiar facilities by the slackness of system and the want of methodical administration in the concerns by which they were employed.|been afforded peculiar facilities by the slackness of system and the want of methodical administration in the concerns by which they were employed.
LJ019-0163|Thus the wards, which, as I have said, were left in complete darkness, were now to be lighted with gas; and after this most salutary addition,|Thus the wards, which, as I have said, were left in complete darkness, were now to be lighted with gas; and after this most salutary addition,
LJ019-0398|Accordingly, it was ordered by Sir William Harcourt, the present Secretary of State, that Newgate should cease to be used as a regular prison,|Accordingly, it was ordered by Sir William Harcourt, the present Secretary of State, that Newgate should cease to be used as a regular prison,
LJ028-0174|Other ancient descriptions of the walls have been left us by Ctesias of the fifth century B.C., and by Strabo of the beginning of the Christian era,|Other ancient descriptions of the walls have been left us by Ctesias of the fifth century B.C., and by Strabo of the beginning of the Christian era,
LJ029-0147|Sorrels and Lawson reviewed the route in cooperation with Assistant Chief Bachelor and other Dallas police officials who took notes on the requirements|Sorrels and Lawson reviewed the route in cooperation with Assistant Chief Bachelor and other Dallas police officials who took notes on the requirements
LJ032-0249|that Oswald may have sat on the screened-in porch at night practicing with the rifle by looking through the telescopic sight and operating the bolt.|that Oswald may have sat on the screened-in porch at night practicing with the rifle by looking through the telescopic sight and operating the bolt.
LJ033-0157|Furthermore, it was consistent with the bag having contained a heavy or bulky object when he handled it since a light object is usually held by the fingers.|Furthermore, it was consistent with the bag having contained a heavy or bulky object when he handled it since a light object is usually held by the fingers.
LJ033-0181|The science of paper analysis enabled him to distinguish between different rolls of paper even though they were produced by the same manufacturer.|The science of paper analysis enabled him to distinguish between different rolls of paper even though they were produced by the same manufacturer.
LJ039-0038|throughout April. The Commission asked Marina Oswald whether she might have misunderstood the object of her husband's threat. She stated, quote,|throughout April. The Commission asked Marina Oswald whether she might have misunderstood the object of her husband's threat. She stated, quote,
LJ039-0074|you should not have any difficulty in hitting your target. I mean it requires no training at all to shoot a weapon with a telescopic sight|you should not have any difficulty in hitting your target. I mean it requires no training at all to shoot a weapon with a telescopic sight
LJ041-0165|Shortly after Thornley finished reading that book the Marine unit to which both men were assigned was required to take part in a Saturday morning parade|Shortly after Thornley finished reading that book the Marine unit to which both men were assigned was required to take part in a Saturday morning parade
LJ048-0023|and he had told us during one of the interviews that he would probably take his wife back to Soviet Russia some time in the future.|and he had told us during one of the interviews that he would probably take his wife back to Soviet Russia some time in the future.
LJ049-0193|Consequently the suggestion has been made, on the one hand, that all preventive investigative functions relating to the security of the President|Consequently the suggestion has been made, on the one hand, that all preventive investigative functions relating to the security of the President
LJ003-0026|The auditors were paid a shilling each for their services each time the poor-box was opened. The steward was also remunerated for his trouble.|The auditors were paid a shilling each for their services each time the poor-box was opened. The steward was also remunerated for his trouble.
LJ005-0138|that in four prisons, which at one time of the year contained 1308 prisoners, there were only sixty-eight sleeping rooms or cells,|that in four prisons, which at one time of the year contained one thousand three hundred eight prisoners, there were only sixty-eight sleeping rooms or cells,
LJ007-0210|Abuses and irregularities, which had been partially remedied by the reform introduced in 1837, were once more in the ascendant.|Abuses and irregularities, which had been partially remedied by the reform introduced in eighteen thirty-seven, were once more in the ascendant.
LJ009-0176|Seven other crimes, however, were still capital by law, and so continued till the passing of the Criminal Consolidation Acts of 1861.|Seven other crimes, however, were still capital by law, and so continued till the passing of the Criminal Consolidation Acts of eighteen sixty-one.
LJ011-0083|For a long time justice did not overtake him for any criminal offense, but he was frequently in Newgate and in the King's Bench for debt.|For a long time justice did not overtake him for any criminal offense, but he was frequently in Newgate and in the King's Bench for debt.
LJ012-0107|About this time also suspicion fell upon Huey, one of the clerks, who was arrested soon afterwards, and made a clean breast of the whole affair.|About this time also suspicion fell upon Huey, one of the clerks, who was arrested soon afterwards, and made a clean breast of the whole affair.
LJ016-0057|As his coat was an encumbrance, he left it on the top of the third house in Newgate Street, and thus in shirt-sleeves, barefoot and bareheaded,|As his coat was an encumbrance, he left it on the top of the third house in Newgate Street, and thus in shirt-sleeves, barefoot and bareheaded,
LJ018-0045|An alibi was set up for the defense, but not well substantiated, and the jury without hesitation returned a verdict of guilty.|An alibi was set up for the defense, but not well substantiated, and the jury without hesitation returned a verdict of guilty.
LJ018-0089|Another case of long-continued successful forgery was brought to light two years after the convictions of Saward and his accomplices.|Another case of long-continued successful forgery was brought to light two years after the convictions of Saward and his accomplices.
LJ019-0053|and our modern practice has prudently tried to steer between the two extremes, accepting as the best system a judicious combination of both.|and our modern practice has prudently tried to steer between the two extremes, accepting as the best system a judicious combination of both.
LJ028-0448|All of the ancient writers agree in saying that Babylon was surrounded with both inner and outer walls, and the ruins confirm their statements.|All of the ancient writers agree in saying that Babylon was surrounded with both inner and outer walls, and the ruins confirm their statements.
